FACSEX,FACETHN,FACNAT,FACRANK,EMPLOYM,SALARY,YRSTEACH,YRSUT,DEGREE,SAMPLE,REMIND,NSTUD,STUDRANK,STUDSEX,GRADE,GPA,SATISFY,RELIGION,PSD,ITEM13,ITEM14,ITEM15,ITEM16,ITEM17,ITEM18,ITEM19,ITEM20,ITEM21,ITEM22,ITEM23,ITEM24,ITEM25,ITEM26,ITEM27,ITEM28,ITEM29,ITEM30,ITEM31,ITEM32,ITEM33,ITEM34,ITEM35,ITEM36,ITEM37,ITEM38,ITEM39,ITEM40,ITEM41,ITEM42,ITEM43,ITEM44,ITEM45,ITEM46,ITEM47,ITEM48,ITEM49,ITEM50,ITEM51,ITEM52,RACE,SEXISM,RACISM,RPOLICY,CASTEMAN,COMPETEN,SENSITIV,CSTATUS
FEMALE,WHITE,USCITIZEN,ASSISTANT PROF,100,21,5,0,M.A.,1,1,23,1,1,C,LESS THAN 2.00,1,JEWISH,4,5,5,5,5,5,5,5,4,5,5,5,4,3,3,1,4,4,1,3,3,3,2,2,2,5,3,3,3,3,4,4,3,3,3,3,4,3,3,2,1,1,3,2.5,3.5,2.5,5,4.8,7.03
FEMALE,WHITE,USCITIZEN,ASSISTANT PROF,100,21,5,0,M.A.,1,1,23,2,1,B,2.99-2.50,1,NOT RELIGIOUS,0,5,5,5,3,4,2,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,4.4,3.2,0
FEMALE,WHITE,USCITIZEN,ASSISTANT PROF,100,21,5,0,M.A.,1,1,23,1,2,B,2.99-2.50,1,OTHER,3,4,4,4,4,4,3,3,3,3,2,3,3,3,2,1,2,4,1,2,3,1,1,5,1,1,3,5,1,1,3,1,2,1,1,1,4,1,2,2,3,1,2.076923077,1.625,1.5,1.5,4,2.8,7.03
FEMALE,WHITE,USCITIZEN,ASSISTANT PROF,100,21,5,0,M.A.,1,1,23,1,2,A,4.0-3.5 ,1,PROTESTANT,4,4,4,4,5,4,4,4,3,5,4,4,4,4,2,1,3,2,3,3,3,1,3,3,1,3,1,2,2,1,3,4,3,5,3,3,3,3,3,3,4,1,2.769230769,2.125,3,3,4.2,4,7.03
FEMALE,WHITE,FOREIGN,ASSOCIATE PROF,100,27,9,5,PH.D.,1,1,9,5,1,A,4.0-3.5 ,1,PROTESTANT,2,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,5,1,5,1,1,1,1,1,1,1.769230769,1,2,1,5,5,7.03
FEMALE,WHITE,FOREIGN,ASSOCIATE PROF,100,27,9,5,PH.D.,1,1,9,5,2,A,4.0-3.5 ,1,PROTESTANT,3,5,5,5,4,5,5,5,5,4,3,5,4,4,2,2,3,3,3,3,3,1,5,3,2,3,2,3,2,3,3,4,3,4,3,3,3,3,4,3,2,1,2.769230769,2.5,3,4.5,4.8,4.4,7.03
FEMALE,WHITE,FOREIGN,ASSOCIATE PROF,100,27,9,5,PH.D.,1,1,9,5,2,A,4.0-3.5 ,5,PROTESTANT,3,5,5,5,5,5,5,4,0,5,0,5,4,2,1,2,3,4,3,3,3,1,3,2,1,3,1,1,1,1,2,4,3,4,3,1,4,1,3,3,3,1,2.230769231,2.125,2.5,3,5,NA,7.03
MALE,HISPANIC,USCITIZEN,ASSISTANT PROF,100,23,-9,1,PH.D.,1,2,9,4,2,A,2.99-2.50,1,CATHOLIC,3,5,5,5,5,5,5,5,5,5,5,5,5,3,2,1,2,4,1,2,1,1,1,1,1,1,1,1,1,2,2,3,3,2,2,2,2,2,2,2,2,6,1.923076923,1.25,2.5,1.5,5,5,0
MALE,HISPANIC,USCITIZEN,ASSISTANT PROF,100,23,-9,1,PH.D.,1,2,9,4,2,A,3.49-3.0,1,CATHOLIC,1,5,5,4,5,5,5,5,4,5,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1.153846154,1,1,1,4.8,4.8,0
MALE,HISPANIC,USCITIZEN,ASSISTANT PROF,100,23,-9,1,PH.D.,1,2,9,4,1,B,2.99-2.50,3,CATHOLIC,1,5,5,5,5,5,5,5,5,5,5,4,4,1,1,5,3,4,3,3,3,3,3,3,3,3,3,3,1,4,3,3,3,3,2,3,3,2,3,3,2,6,2.846153846,2.875,2,3,5,5,0
MALE,HISPANIC,USCITIZEN,ASSISTANT PROF,100,23,-9,1,PH.D.,1,2,9,4,2,B,3.49-3.0,1,PROTESTANT,2,5,5,5,5,4,5,4,5,4,3,4,4,2,1,1,1,2,1,2,2,1,1,1,1,3,1,1,1,1,3,2,3,5,1,4,2,1,2,1,1,1,2,1.125,1.5,1.5,4.8,4.2,7.03
MALE,HISPANIC,USCITIZEN,ASSISTANT PROF,100,23,-9,1,PH.D.,1,2,9,4,2,A,2.99-2.50,1,OTHER,2,5,5,5,5,5,5,4,5,5,5,5,5,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,6,1.461538462,1,1,1,5,4.8,0
MALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,3,1,PH.D.,1,1,15,5,2,A,4.0-3.5 ,1,OTHER,3,4,3,3,4,4,4,4,4,4,3,4,3,3,3,2,3,3,3,2,3,2,2,2,3,3,3,2,3,3,3,3,3,4,3,3,4,2,2,2,3,6,2.692307692,2.875,3,2,3.6,3.8,0
MALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,3,1,PH.D.,1,1,15,5,1,C,4.0-3.5 ,1,CATHOLIC,2,4,5,4,5,5,5,5,5,4,4,4,4,3,2,1,3,3,3,2,1,1,2,3,2,3,1,1,1,3,3,4,2,3,3,3,3,3,3,3,2,1,2.615384615,1.875,3,2.5,4.6,4.6,7.03
MALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,3,1,PH.D.,1,1,15,5,2,A,4.0-3.5 ,1,JEWISH,1,4,5,3,5,5,5,5,5,4,5,4,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,1,1,1,1,1,1,1.384615385,1,2,1,4.4,4.8,7.03
MALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,3,1,PH.D.,1,1,15,5,2,A,4.0-3.5 ,1,PROTESTANT,1,4,4,4,4,4,5,5,5,4,4,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1.538461538,1.125,2,1.5,4,4.6,7.03
MALE,WHITE,USCITIZEN,LECTURER-INSTRUCTOR,100,24,3,1,PH.D.,1,1,15,5,2,B,3.49-3.0,1,OTHER,2,5,4,4,4,5,5,5,5,5,4,5,5,2,2,1,3,3,2,2,1,1,1,1,0,1,1,1,1,1,0,0,5,2,2,3,2,1,1,1,1,6,NA,NA,NA,1,4.4,4.8,0
FEMALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,36,26,23,PH.D.,1,1,56,4,1,A,2.99-2.50,1,PROTESTANT,3,5,5,5,3,4,3,4,3,4,3,4,3,1,2,2,3,3,2,3,3,2,2,2,2,3,2,2,2,3,2,2,4,3,3,3,3,3,3,3,2,1,2.615384615,2.375,2,2.5,4.4,3.4,7.03
FEMALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,36,26,23,PH.D.,1,1,56,3,2,B,2.99-2.50,1,PROTESTANT,4,5,5,5,5,5,3,4,4,4,4,5,4,2,2,2,3,3,2,4,3,3,3,2,2,3,2,2,3,3,2,3,4,3,3,3,4,3,4,2,4,1,2.846153846,2.5,2.5,3.5,5,3.8,7.03
FEMALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,36,26,23,PH.D.,1,1,56,4,2,A,2.99-2.50,1,PROTESTANT,4,5,5,5,4,4,4,4,3,4,4,4,3,3,4,2,3,3,2,4,3,3,5,2,2,5,3,2,2,2,4,4,5,4,3,4,3,3,5,2,4,1,3.384615385,2.5,4,5,4.6,3.8,7.03
FEMALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,36,26,23,PH.D.,1,1,56,4,2,B,2.99-2.50,1,CATHOLIC,2,5,5,5,5,5,5,5,5,5,4,4,4,2,1,1,2,4,2,3,3,2,4,4,2,4,2,2,2,5,2,4,5,4,2,4,4,1,4,2,4,1,3.076923077,2,2.5,4,5,4.8,7.03
FEMALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,36,26,23,PH.D.,1,1,56,3,2,B,2.99-2.50,1,PROTESTANT,3,5,5,5,5,5,5,5,4,5,4,4,3,3,2,1,3,3,3,3,3,2,4,3,3,3,3,2,3,3,4,4,5,3,3,3,4,2,4,3,3,1,2.846153846,2.75,3,4,5,4.6,7.03
FEMALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,36,26,23,PH.D.,1,1,56,2,2,B,3.49-3.0,1,PROTESTANT,3,5,5,5,4,4,4,5,3,4,4,5,5,2,2,1,1,3,1,3,3,1,2,1,1,2,1,1,1,1,3,3,3,3,2,2,3,1,2,1,2,1,1.923076923,1.375,2.5,2,4.6,4,7.03
FEMALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,36,26,23,PH.D.,1,1,56,4,1,B,2.99-2.50,1,OTHER,4,5,5,5,5,5,5,5,5,5,5,5,5,2,1,4,2,5,2,3,2,3,1,3,1,5,1,1,1,3,2,2,5,2,2,2,2,2,2,4,5,3,3.076923077,1.875,1.5,1.5,5,5,3.52
FEMALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,36,26,23,PH.D.,1,1,56,3,2,B,2.99-2.50,2,OTHER,2,4,4,4,4,4,3,4,4,3,4,3,4,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,2,3,1,1,3,1,3,1,1,1,1,0,1,NA,1,1,1,4,3.6,7.03
FEMALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,36,26,23,PH.D.,1,1,56,4,2,B,4.0-3.5 ,3,PROTESTANT,4,5,5,5,4,4,5,5,3,3,5,4,3,2,1,1,1,3,1,4,1,3,3,3,1,3,1,1,1,2,2,3,5,4,1,4,3,1,3,3,4,1,2.846153846,1,2,3,4.6,4.2,7.03
FEMALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,36,26,23,PH.D.,1,1,56,4,1,B,2.99-2.50,3,OTHER,1,5,5,5,5,5,5,5,5,5,4,4,4,2,2,1,1,4,2,4,2,1,2,2,1,3,1,1,1,2,3,2,2,5,2,5,2,2,3,2,2,1,2.846153846,1.375,2,2.5,5,4.8,7.03
FEMALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,36,26,23,PH.D.,1,1,56,4,2,C,2.99-2.50,1,CATHOLIC,2,5,5,5,5,4,4,4,4,4,3,5,4,1,1,1,2,4,1,3,2,1,2,2,1,4,1,1,1,2,3,3,2,5,2,3,2,2,2,3,0,2,NA,1.375,2,2,4.8,3.8,4.17
FEMALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,36,26,23,PH.D.,1,1,56,2,2,C,2.99-2.50,1,PROTESTANT,4,4,4,5,4,4,4,5,4,4,2,4,3,0,2,2,3,3,3,2,3,1,2,2,2,3,2,3,2,4,3,4,5,5,2,4,3,2,3,2,2,1,2.692307692,2.375,3,2.5,4.2,3.8,7.03
FEMALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,36,26,23,PH.D.,1,1,56,4,1,A,3.49-3.0,1,CATHOLIC,2,5,5,5,5,5,4,5,5,5,4,5,5,3,1,1,2,4,1,4,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,NA,5,4.6,7.03
FEMALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,36,26,23,PH.D.,1,1,56,2,2,C,3.49-3.0,5,PROTESTANT,2,5,5,5,5,5,5,4,5,5,4,4,4,1,1,1,1,1,1,3,5,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,NA,1.5,1,1,5,4.6,7.03
MALE,WHITE,USCITIZEN,ASSISTANT PROF,100,26,15,2,M.A.,1,1,12,2,2,A,3.49-3.0,1,OTHER,3,5,5,5,5,5,5,5,5,5,5,4,4,4,2,1,1,3,1,1,3,1,2,1,1,4,2,1,1,1,1,3,5,1,1,1,4,1,1,1,1,1,1.461538462,1.375,2.5,1.5,5,5,7.03
FEMALE,BLACK,USCITIZEN,ASSISTANT PROF,100,33,6,2,PH.D.,1,1,16,5,2,B,3.49-3.0,1,PROTESTANT,4,5,5,5,5,5,5,5,5,5,4,5,4,2,1,2,2,4,3,4,3,1,3,1,2,3,2,2,2,3,2,4,5,3,0,2,3,2,3,3,2,1,2.384615385,NA,2.5,3,5,4.8,7.03
FEMALE,BLACK,USCITIZEN,ASSISTANT PROF,100,33,6,2,PH.D.,1,1,16,5,2,B,2.99-2.50,1,PROTESTANT,3,5,5,4,4,4,5,5,4,5,4,5,4,2,1,4,3,4,1,3,1,3,2,1,1,3,1,3,1,2,3,3,4,2,1,1,2,1,2,2,2,2,2.153846154,1.625,2,2,4.4,4.6,4.17
FEMALE,BLACK,USCITIZEN,ASSISTANT PROF,100,33,6,2,PH.D.,1,1,16,5,2,A,4.0-3.5 ,1,OTHER,1,5,5,5,5,5,5,5,5,5,5,4,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,2,1,3,3,3,3,3,3,3,3,3,3,3,1,1,2.076923077,1.25,2,3,5,5,7.03
FEMALE,BLACK,USCITIZEN,ASSISTANT PROF,100,33,6,2,PH.D.,1,1,16,5,2,B,3.49-3.0,1,CATHOLIC,2,3,4,4,4,4,4,4,3,4,4,4,3,2,4,2,2,4,2,1,2,2,2,3,2,2,2,1,1,2,2,2,2,3,2,3,2,2,2,2,2,1,2.461538462,1.875,3,2,3.8,3.8,7.03
FEMALE,BLACK,USCITIZEN,ASSISTANT PROF,100,33,6,2,PH.D.,1,1,16,5,2,B,4.0-3.5 ,1,CATHOLIC,2,5,5,5,5,5,5,4,5,4,4,5,3,2,1,1,2,3,2,2,2,2,2,2,2,2,1,1,1,2,2,3,3,3,2,2,3,2,2,2,2,1,2.076923077,1.625,2,2,5,4.4,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,45,21,21,PH.D.,1,1,23,5,1,A,4.0-3.5 ,3,PROTESTANT,3,4,5,5,4,4,4,4,4,3,4,3,3,3,3,2,3,3,3,2,2,2,2,3,2,3,2,2,2,3,4,3,3,3,3,3,3,3,3,3,3,1,2.923076923,2.375,3,2.5,4.4,3.8,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,45,21,21,PH.D.,1,1,23,5,2,B,3.49-3.0,1,CATHOLIC,4,3,4,4,2,4,4,4,3,4,4,3,3,2,1,2,2,4,2,2,2,2,5,3,1,3,2,2,1,4,3,3,4,4,3,3,1,3,2,3,3,3,2.923076923,1.875,2,3.5,3.4,3.8,3.52
MALE,WHITE,USCITIZEN,FULL PROF,100,45,21,21,PH.D.,1,1,23,5,2,B,3.49-3.0,3,PROTESTANT,3,3,5,5,2,3,4,4,5,2,1,3,2,2,1,1,2,2,1,2,1,4,3,2,1,5,1,1,1,1,1,3,3,4,1,1,4,1,3,1,3,1,2.153846154,1.125,2,3,3.6,3.2,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,45,21,21,PH.D.,1,1,23,5,1,B,3.49-3.0,1,PROTESTANT,4,5,5,5,4,4,5,5,4,5,4,5,5,4,3,1,1,5,1,3,3,3,2,1,2,5,2,2,3,1,5,5,5,1,3,1,1,3,3,5,1,1,2.846153846,2,4,2.5,4.6,4.6,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,45,21,21,PH.D.,1,1,23,5,1,A,4.0-3.5 ,3,PROTESTANT,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,4,3,3,3,4,2,4,3,3,3,3,4,4,4,4,3,4,4,3,3,3,3,1,3.538461538,3,3.5,3,4,4,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,45,21,21,PH.D.,1,1,23,5,1,A,4.0-3.5 ,1,PROTESTANT,4,4,5,5,4,4,4,4,5,4,4,3,3,3,1,1,2,3,2,1,1,4,3,3,1,3,3,2,2,3,3,4,3,3,3,3,3,3,3,3,1,1,2.615384615,1.875,2.5,3,4.4,4.2,7.03
FEMALE,WHITE,USCITIZEN,ASSISTANT PROF,100,27,-9,0,UNKNOWN,1,1,10,5,2,A,4.0-3.5 ,1,CATHOLIC,2,5,5,5,5,5,5,5,5,5,5,5,5,2,1,1,3,3,2,3,2,1,3,2,1,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,2.615384615,2,2,3,5,5,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,34,19,19,PH.D.,1,1,21,4,1,C,2.99-2.50,3,OTHER,3,3,4,4,2,3,3,3,4,1,1,5,5,3,3,3,3,3,3,3,3,2,3,4,2,3,4,3,1,4,3,4,5,4,2,3,3,2,3,4,5,5,3.307692308,2.625,3.5,3,3.2,2.4,4.27
MALE,WHITE,USCITIZEN,FULL PROF,100,34,19,19,PH.D.,1,1,21,3,1,C,3.49-3.0,5,PROTESTANT,4,3,3,3,3,3,4,4,3,3,2,3,3,2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,2,1,1,3,1,1,1,1,1,1.461538462,1,4,1,3,3.2,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,34,19,19,PH.D.,1,1,21,4,1,F,2.49-2.0,1,PROTESTANT,2,4,4,4,4,3,3,4,3,4,3,3,3,2,2,1,2,3,3,4,3,2,2,2,2,2,1,2,1,2,2,3,3,3,3,2,3,3,3,3,1,1,2.384615385,2,2.5,2.5,3.8,3.4,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,34,19,19,PH.D.,1,1,21,4,2,C,3.49-3.0,3,PROTESTANT,2,4,4,4,2,3,3,4,4,3,3,3,4,3,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,3,1,1,3,1,3,1,1,1,1.307692308,1.125,1.5,2.5,3.4,3.4,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,34,19,19,PH.D.,1,1,21,3,2,B,3.49-3.0,1,CATHOLIC,3,4,5,4,3,4,4,5,4,4,4,4,4,2,1,2,3,3,2,2,3,2,2,2,2,3,2,2,2,2,3,2,3,3,2,2,3,2,3,2,2,3,2.230769231,2.25,1.5,2.5,4,4.2,3.52
FEMALE,WHITE,USCITIZEN,ASSISTANT PROF,100,21,8,3,PH.D.,1,1,11,1,2,C,2.99-2.50,2,OTHER,3,5,5,5,5,5,4,2,4,5,2,5,3,2,2,1,1,2,1,2,2,1,1,2,1,4,1,2,1,2,2,2,3,3,1,2,3,1,2,2,3,2,2.153846154,1.125,2,1.5,5,3.4,4.17
FEMALE,WHITE,USCITIZEN,ASSISTANT PROF,100,21,8,3,PH.D.,1,1,11,2,1,A,3.49-3.0,1,OTHER,3,4,4,4,4,4,4,3,3,3,3,4,4,2,3,1,3,3,3,3,3,3,3,3,1,4,2,1,1,3,4,3,4,4,3,3,3,3,3,3,4,6,3.307692308,2.125,3,3,4,3.2,0
FEMALE,WHITE,USCITIZEN,ASSISTANT PROF,100,21,8,3,PH.D.,1,1,11,2,2,B,2.49-2.0,1,PROTESTANT,4,5,5,4,5,4,4,4,3,4,3,3,3,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,4.6,3.6,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,27,18,15,PH.D.,1,1,9,4,2,B,4.0-3.5 ,3,PROTESTANT,3,5,5,5,4,4,4,4,4,3,3,4,3,2,1,2,2,2,4,1,3,1,2,1,2,2,1,2,3,2,2,3,2,3,2,1,4,1,2,2,2,1,1.615384615,2.375,2,2,4.6,3.6,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,27,18,15,PH.D.,1,1,9,3,1,B,3.49-3.0,3,PROTESTANT,1,5,5,5,5,5,4,5,5,5,4,4,5,2,3,1,1,2,1,2,1,2,2,1,2,4,1,2,1,2,2,3,2,3,2,2,2,2,2,2,3,1,2.307692308,1.25,3,2,5,4.6,7.03
MALE,WHITE,USCITIZEN,ASSOCIATE PROF,100,27,18,15,PH.D.,1,1,9,3,1,A,3.49-3.0,1,OTHER,0,0,0,5,5,5,5,5,5,5,5,4,4,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,3,3,1,1,3,1,3,1,1,1,3,3,1,2.230769231,1,1,1,NA,5,7.03
MALE,ASIAN,USCITIZEN,ASSISTANT PROF,100,21,3,1,PH.D.,1,2,9,4,2,B,3.49-3.0,1,PROTESTANT,3,5,5,4,4,4,4,4,4,5,2,4,4,2,2,2,4,4,3,2,2,2,4,2,2,4,2,2,2,2,3,4,4,2,3,4,4,3,4,2,4,1,2.769230769,2.5,3,4,4.4,3.8,7.03
MALE,ASIAN,USCITIZEN,ASSISTANT PROF,100,21,3,1,PH.D.,1,2,9,4,2,C,2.99-2.50,5,OTHER,2,5,5,5,4,5,5,5,5,5,5,5,5,1,2,1,1,2,1,2,1,1,2,3,2,4,1,1,1,1,3,4,3,3,3,4,3,3,2,1,1,1,2.307692308,1.375,3,2,4.8,5,7.03
MALE,ASIAN,USCITIZEN,ASSISTANT PROF,100,21,3,1,PH.D.,1,2,9,4,2,B,4.0-3.5 ,5,OTHER,2,5,5,5,5,5,5,5,5,5,4,4,4,2,1,1,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,5,3,3,1,1,1,1,3,1,1,1,1.384615385,1.125,3,2,5,4.8,7.03
MALE,ASIAN,USCITIZEN,ASSISTANT PROF,100,21,3,1,PH.D.,1,2,9,4,1,B,3.49-3.0,5,PROTESTANT,3,4,4,4,4,4,4,4,4,4,4,3,3,3,2,2,2,3,2,2,1,1,1,2,1,1,1,2,1,1,3,4,3,3,2,2,3,2,2,2,1,1,1.923076923,1.5,3,1.5,4,4,7.03
MALE,ASIAN,USCITIZEN,ASSISTANT PROF,100,21,3,1,PH.D.,1,2,9,5,2,A,4.0-3.5 ,3,PROTESTANT,3,5,5,5,5,5,5,5,5,5,4,4,4,2,1,2,3,3,3,1,2,2,2,5,1,4,1,2,2,2,2,4,2,2,2,2,3,1,2,2,2,4,2.230769231,2,2.5,2,5,4.8,5.16
MALE,ASIAN,USCITIZEN,ASSISTANT PROF,100,21,3,1,PH.D.,1,2,11,4,2,B,2.99-2.50,1,OTHER,4,5,5,5,5,5,5,5,4,4,4,5,4,3,2,1,2,4,3,4,3,2,2,3,2,4,2,3,1,3,2,2,3,3,2,2,3,2,1,3,3,4,2.846153846,2,2,1.5,5,4.4,5.16
MALE,ASIAN,USCITIZEN,ASSISTANT PROF,100,21,3,1,PH.D.,1,2,11,3,1,A,3.49-3.0,1,OTHER,3,5,5,5,5,5,5,5,5,5,5,4,4,1,1,1,3,1,5,1,1,1,1,5,1,5,1,1,1,4,5,1,5,5,5,5,5,5,5,5,5,4,3.692307692,2.25,1,3,5,5,5.16
MALE,ASIAN,USCITIZEN,ASSISTANT PROF,100,21,3,1,PH.D.,1,2,11,3,1,B,3.49-3.0,1,OTHER,4,4,4,4,4,4,4,4,3,4,4,4,4,1,2,2,3,2,3,4,2,4,3,3,2,4,3,3,1,3,3,2,4,4,3,4,3,3,3,3,2,4,3.153846154,2.375,2,3,4,3.8,5.16
MALE,WHITE,USCITIZEN,FULL PROF,100,49,27,20,PH.D.,1,1,36,3,2,A,3.49-3.0,1,NOT RELIGIOUS,1,5,5,5,5,5,5,5,3,5,5,5,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,1,1,1,1.615384615,1,1,NA,5,4.6,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,49,27,20,PH.D.,1,1,36,3,2,D,2.99-2.50,1,PROTESTANT,2,5,4,5,5,3,4,5,4,3,3,3,4,2,3,3,2,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3.076923077,3.125,3,3,4.4,3.8,0
MALE,WHITE,USCITIZEN,FULL PROF,100,49,27,20,PH.D.,1,1,36,3,2,A,3.49-3.0,1,OTHER,4,5,5,4,5,5,4,5,3,4,5,3,3,3,1,1,3,4,2,3,3,1,1,4,1,2,2,3,2,3,3,3,3,2,2,2,2,2,2,3,3,1,2.538461538,2,2,1.5,4.8,4.2,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,49,27,20,PH.D.,1,1,36,1,1,B,3.49-3.0,1,CATHOLIC,0,5,5,5,5,5,5,5,5,5,5,5,4,2,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,0,4,5,5,1,5,1,1,1,1,1,3,NA,1,2.5,1,5,5,3.52
MALE,WHITE,USCITIZEN,FULL PROF,100,49,27,20,PH.D.,1,1,36,2,2,A,3.49-3.0,1,CATHOLIC,3,5,5,4,5,5,4,5,4,4,5,4,4,0,1,2,0,0,2,3,5,3,3,3,0,4,2,0,0,2,3,4,5,3,2,2,0,1,3,2,2,1,NA,NA,2.5,3,4.8,4.4,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,49,27,20,PH.D.,1,1,36,2,2,C,2.49-2.0,1,PROTESTANT,3,4,5,4,5,4,1,2,3,1,2,2,1,3,2,2,2,3,2,5,5,3,4,2,5,5,3,3,3,2,2,1,5,4,2,3,5,3,3,1,4,1,3,3,1.5,3.5,4.4,1.8,7.03
FEMALE,WHITE,USCITIZEN,ASSISTANT PROF,100,23,6,1,PH.D.,1,1,12,2,2,A,2.49-2.0,1,PROTESTANT,3,5,5,5,5,5,5,5,3,5,5,4,4,3,2,2,4,3,3,4,3,2,5,3,3,4,3,3,3,2,3,3,5,5,2,4,3,2,5,4,4,1,3.230769231,2.875,2.5,5,5,4.6,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,45,35,27,PH.D.,1,1,10,5,2,A,4.0-3.5 ,1,PROTESTANT,2,4,4,5,3,4,4,3,3,4,4,3,2,2,2,1,2,1,1,1,1,1,2,1,1,5,1,1,1,1,3,3,3,3,2,2,3,1,3,2,2,1,1.923076923,1.25,2.5,2.5,4,3.6,7.03
MALE,WHITE,USCITIZEN,FULL PROF,100,45,35,27,PH.D.,1,1,10,5,1,A,4.0-3.5 ,4,OTHER,3,4,4,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,4,3.6,7.03
MALE,HISPANIC,USCITIZEN,ASSOCIATE PROF,100,26,8,5,PH.D.,1,1,14,5,2,B,4.0-3.5 ,5,OTHER,2,5,5,5,5,5,5,5,3,4,4,4,4,2,1,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,2,3,3,5,2,5,3,1,2,1,1,1,1.923076923,1.5,2,1.5,5,4.2,7.03
MALE,HISPANIC,USCITIZEN,ASSOCIATE PROF,100,26,8,5,PH.D.,1,1,14,5,2,A,4.0-3.5 ,5,OTHER,2,5,5,5,5,5,5,5,4,5,5,5,5,3,2,1,1,3,1,2,2,1,1,1,1,1,1,0,5,5,1,2,1,1,1,1,2,1,1,1,2,1,1.692307692,1.625,2,1,5,4.8,7.03
FEMALE,WHITE,USCITIZEN,ASSOCIATE PROF,0,30,11,11,PH.D.,1,1,43,2,1,B,3.49-3.0,1,JEWISH,2,4,4,3,4,3,4,5,4,4,2,3,2,3,2,1,3,3,3,4,3,3,4,3,1,3,1,1,1,3,3,3,3,4,3,3,3,3,3,3,3,1,3.076923077,2,2.5,3.5,3.6,3.8,7.03
